timestamp,lat,lon,alt_msl,heading_deg,speed_mps
878.600,60.57581721,90.40508760,1500.133,110.708,3.168
878.800,60.57581520,90.40509845,1500.133,110.670,3.177
879.000,60.57581319,90.40510932,1500.134,110.633,3.186
879.200,60.57581117,90.40512023,1500.134,110.597,3.195
879.400,60.57580915,90.40513118,1500.134,110.561,3.204
879.600,60.57580713,90.40514215,1500.134,110.526,3.212
879.800,60.57580510,90.40515316,1500.134,110.492,3.221
880.000,60.57580308,90.40516419,1500.134,110.459,3.229
880.200,60.57580105,90.40517526,1500.134,110.426,3.238
880.400,60.57579902,90.40518636,1500.134,110.394,3.246
880.600,60.57579699,90.40519749,1500.134,110.362,3.254
880.800,60.57579495,90.40520865,1500.134,110.331,3.263
881.000,60.57579291,90.40521984,1500.134,110.301,3.271
881.200,60.57579088,90.40523106,1500.135,110.272,3.279
881.400,60.57578883,90.40524231,1500.135,110.243,3.287
881.600,60.57578679,90.40525358,1500.135,110.215,3.295
881.800,60.57578474,90.40526489,1500.135,110.187,3.302
882.000,60.57578270,90.40527622,1500.135,110.160,3.310
882.200,60.57578065,90.40528759,1500.135,110.134,3.318
882.400,60.57577860,90.40529898,1500.135,110.108,3.325
882.600,60.57577654,90.40531040,1500.135,110.083,3.333
882.800,60.57577448,90.40532184,1500.135,110.058,3.340
883.000,60.57577243,90.40533331,1500.135,110.034,3.348
883.200,60.57577037,90.40534481,1500.135,110.011,3.355
883.400,60.57576830,90.40535634,1500.136,109.988,3.362
883.600,60.57576624,90.40536789,1500.136,109.966,3.369
883.800,60.57576417,90.40537946,1500.136,109.944,3.376
884.000,60.57576210,90.40539107,1500.136,109.923,3.383
884.200,60.57576003,90.40540269,1500.136,109.903,3.390
884.400,60.57575796,90.40541434,1500.136,109.883,3.397
884.600,60.57575588,90.40542602,1500.136,109.863,3.403
884.800,60.57575380,90.40543772,1500.136,109.845,3.410
885.000,60.57575172,90.40544944,1500.136,109.826,3.416
885.200,60.57574964,90.40546119,1500.136,109.809,3.423
885.400,60.57574756,90.40547296,1500.137,109.792,3.429
885.600,60.57574547,90.40548476,1500.137,109.775,3.436
885.800,60.57574338,90.40549657,1500.137,109.759,3.442
886.000,60.57574129,90.40550841,1500.137,109.743,3.448
886.200,60.57573920,90.40552027,1500.137,109.728,3.454
886.400,60.57573710,90.40553215,1500.137,109.714,3.460
886.600,60.57573501,90.40554405,1500.137,109.700,3.466
886.800,60.57573291,90.40555598,1500.137,109.687,3.472
887.000,60.57573081,90.40556792,1500.137,109.674,3.477
887.200,60.57572870,90.40557988,1500.137,109.661,3.483
887.400,60.57572660,90.40559187,1500.138,109.650,3.489
887.600,60.57572449,90.40560387,1500.138,109.638,3.494
887.800,60.57572238,90.40561590,1500.138,109.627,3.499
888.000,60.57572027,90.40562794,1500.138,109.617,3.505
888.200,60.57571815,90.40564000,1500.138,109.607,3.510
888.400,60.57571604,90.40565208,1500.138,109.598,3.515
888.600,60.57571392,90.40566418,1500.138,109.589,3.520
888.800,60.57571180,90.40567629,1500.138,109.581,3.525
889.000,60.57570968,90.40568842,1500.138,109.573,3.530
889.200,60.57570755,90.40570057,1500.138,109.566,3.535
889.400,60.57570542,90.40571274,1500.139,109.559,3.540
889.600,60.57570329,90.40572492,1500.139,109.553,3.544
889.800,60.57570116,90.40573712,1500.139,109.547,3.549
890.000,60.57569903,90.40574934,1500.139,109.541,3.553
890.200,60.57569689,90.40576157,1500.139,109.536,3.558
890.400,60.57569476,90.40577381,1500.139,109.532,3.562
890.600,60.57569262,90.40578607,1500.139,109.528,3.566
890.800,60.57569048,90.40579835,1500.139,109.525,3.570
891.000,60.57568833,90.40581064,1500.139,109.522,3.574
891.200,60.57568618,90.40582294,1500.139,109.519,3.578
891.400,60.57568404,90.40583526,1500.139,109.517,3.582
891.600,60.57568189,90.40584759,1500.140,109.516,3.586
891.800,60.57567973,90.40585993,1500.140,109.515,3.590
892.000,60.57567758,90.40587229,1500.140,109.514,3.593
892.200,60.57567542,90.40588465,1500.140,109.514,3.597
892.400,60.57567326,90.40589703,1500.140,109.514,3.601
892.600,60.57567110,90.40590942,1500.140,109.515,3.604
892.800,60.57566894,90.40592183,1500.140,109.516,3.607
893.000,60.57566677,90.40593424,1500.140,109.518,3.610
893.200,60.57566461,90.40594666,1500.140,109.520,3.614
893.400,60.57566244,90.40595910,1500.141,109.523,3.617
893.600,60.57566027,90.40597154,1500.141,109.526,3.620
893.800,60.57565809,90.40598400,1500.141,109.529,3.623
894.000,60.57565592,90.40599646,1500.141,109.534,3.625
894.200,60.57565374,90.40600893,1500.141,109.538,3.628
894.400,60.57565156,90.40602141,1500.141,109.543,3.631
894.600,60.57564938,90.40603390,1500.141,109.548,3.633
894.800,60.57564719,90.40604640,1500.141,109.554,3.636
895.000,60.57564501,90.40605890,1500.141,109.561,3.638
895.200,60.57564282,90.40607142,1500.141,109.567,3.640
895.400,60.57564063,90.40608394,1500.142,109.575,3.643
895.600,60.57563843,90.40609646,1500.142,109.582,3.645
895.800,60.57563624,90.40610900,1500.142,109.591,3.647
896.000,60.57563404,90.40612153,1500.142,109.599,3.649
896.200,60.57563184,90.40613408,1500.142,109.608,3.651
896.400,60.57562964,90.40614663,1500.142,109.618,3.652
896.600,60.57562744,90.40615918,1500.142,109.628,3.654
896.800,60.57562523,90.40617174,1500.142,109.638,3.656
897.000,60.57562303,90.40618431,1500.142,109.649,3.657
897.200,60.57562082,90.40619687,1500.142,109.661,3.659
897.400,60.57561861,90.40620944,1500.143,109.673,3.660
897.600,60.57561639,90.40622202,1500.143,109.685,3.661
897.800,60.57561418,90.40623460,1500.143,109.698,3.662
898.000,60.57561196,90.40624718,1500.143,109.711,3.664
898.200,60.57560974,90.40625976,1500.143,109.725,3.665
898.400,60.57560752,90.40627235,1500.143,109.739,3.666
898.600,60.57560529,90.40628493,1500.143,109.754,3.666
898.800,60.57560306,90.40629752,1500.143,109.769,3.667
899.000,60.57560084,90.40631011,1500.143,109.784,3.668
899.200,60.57559861,90.40632270,1500.144,109.800,3.668
899.400,60.57559637,90.40633529,1500.144,109.817,3.669
899.600,60.57559414,90.40634789,1500.144,109.834,3.669
899.800,60.57559190,90.40636048,1500.144,109.851,3.670
900.000,60.57558966,90.40637307,1500.144,109.869,3.670
900.200,60.57558742,90.40638566,1500.144,109.888,3.670
900.400,60.57558518,90.40639824,1500.144,109.906,3.670
900.600,60.57558293,90.40641083,1500.144,109.926,3.670
900.800,60.57558069,90.40642342,1500.144,109.946,3.670
901.000,60.57557844,90.40643600,1500.144,109.966,3.670
901.200,60.57557619,90.40644858,1500.145,109.987,3.670
901.400,60.57557393,90.40646116,1500.145,110.008,3.669
901.600,60.57557168,90.40647373,1500.145,110.030,3.669
901.800,60.57556942,90.40648630,1500.145,110.052,3.668
902.000,60.57556716,90.40649887,1500.145,110.074,3.668
902.200,60.57556490,90.40651143,1500.145,110.098,3.667
902.400,60.57556263,90.40652399,1500.145,110.121,3.666
902.600,60.57556037,90.40653654,1500.145,110.145,3.666
902.800,60.57555810,90.40654909,1500.145,110.170,3.665
903.000,60.57555583,90.40656163,1500.146,110.195,3.664
903.200,60.57555356,90.40657417,1500.146,110.221,3.663
903.400,60.57555128,90.40658670,1500.146,110.247,3.661
903.600,60.57554900,90.40659923,1500.146,110.274,3.660
903.800,60.57554673,90.40661174,1500.146,110.301,3.659
904.000,60.57554445,90.40662425,1500.146,110.328,3.657
904.200,60.57554216,90.40663676,1500.146,110.357,3.656
904.400,60.57553988,90.40664925,1500.146,110.385,3.654
904.600,60.57553759,90.40666174,1500.146,110.414,3.653
904.800,60.57553530,90.40667422,1500.146,110.444,3.651
905.000,60.57553301,90.40668669,1500.147,110.474,3.649
905.200,60.57553072,90.40669915,1500.147,110.505,3.647
905.400,60.57552842,90.40671160,1500.147,110.536,3.645
905.600,60.57552613,90.40672404,1500.147,110.568,3.643
905.800,60.57552383,90.40673647,1500.147,110.600,3.641
906.000,60.57552152,90.40674889,1500.147,110.633,3.639
906.200,60.57551922,90.40676130,1500.147,110.666,3.636
906.400,60.57551692,90.40677370,1500.147,110.700,3.634
906.600,60.57551461,90.40678609,1500.147,110.735,3.631
906.800,60.57551230,90.40679847,1500.148,110.770,3.629
907.000,60.57550999,90.40681083,1500.148,110.805,3.626
907.200,60.57550767,90.40682318,1500.148,110.841,3.623
907.400,60.57550536,90.40683552,1500.148,110.878,3.620
907.600,60.57550304,90.40684785,1500.148,110.915,3.617
907.800,60.57550072,90.40686016,1500.148,110.953,3.614
908.000,60.57549840,90.40687246,1500.148,110.991,3.611
908.200,60.57549607,90.40688474,1500.148,111.030,3.608
908.400,60.57549375,90.40689702,1500.148,111.070,3.605
908.600,60.57549142,90.40690927,1500.149,111.110,3.602
908.800,60.57548909,90.40692151,1500.149,111.150,3.598
909.000,60.57548676,90.40693374,1500.149,111.191,3.595
909.200,60.57548442,90.40694595,1500.149,111.233,3.591
909.400,60.57548208,90.40695814,1500.149,111.275,3.587
909.600,60.57547975,90.40697032,1500.149,111.318,3.584
909.800,60.57547740,90.40698248,1500.149,111.362,3.580
910.000,60.57547506,90.40699463,1500.149,111.406,3.576
910.200,60.57547272,90.40700675,1500.149,111.451,3.572
910.400,60.57547037,90.40701886,1500.150,111.496,3.568
910.600,60.57546802,90.40703096,1500.150,111.542,3.564
910.800,60.57546567,90.40704303,1500.150,111.589,3.560
911.000,60.57546332,90.40705509,1500.150,111.636,3.555
911.200,60.57546096,90.40706712,1500.150,111.684,3.551
911.400,60.57545861,90.40707914,1500.150,111.733,3.546
911.600,60.57545625,90.40709114,1500.150,111.782,3.542
911.800,60.57545389,90.40710311,1500.150,111.832,3.537
912.000,60.57545152,90.40711507,1500.150,111.882,3.533
912.200,60.57544916,90.40712701,1500.151,111.933,3.528
912.400,60.57544679,90.40713893,1500.151,111.985,3.523
912.600,60.57544442,90.40715082,1500.151,112.037,3.518
912.800,60.57544205,90.40716270,1500.151,112.091,3.513
913.000,60.57543967,90.40717455,1500.151,112.144,3.508
913.200,60.57543730,90.40718638,1500.151,112.199,3.503
913.400,60.57543492,90.40719819,1500.151,112.254,3.498
913.600,60.57543254,90.40720997,1500.151,112.310,3.492
913.800,60.57543016,90.40722173,1500.152,112.367,3.487
914.000,60.57542778,90.40723347,1500.152,112.424,3.481
914.200,60.57542539,90.40724519,1500.152,112.482,3.476
914.400,60.57542300,90.40725688,1500.152,112.541,3.470
914.600,60.57542061,90.40726855,1500.152,112.600,3.465
914.800,60.57541822,90.40728019,1500.152,112.661,3.459
915.000,60.57541583,90.40729181,1500.152,112.722,3.453
915.200,60.57541343,90.40730340,1500.152,112.783,3.447
915.400,60.57541103,90.40731497,1500.152,112.846,3.441
915.600,60.57540863,90.40732651,1500.153,112.909,3.435
915.800,60.57540623,90.40733802,1500.153,112.973,3.429
916.000,60.57540383,90.40734951,1500.153,113.038,3.423
916.200,60.57540142,90.40736098,1500.153,113.104,3.416
916.400,60.57539901,90.40737241,1500.153,113.170,3.410
916.600,60.57539660,90.40738382,1500.153,113.237,3.403
916.800,60.57539419,90.40739520,1500.153,113.305,3.397
917.000,60.57539178,90.40740655,1500.153,113.374,3.390
917.200,60.57538936,90.40741787,1500.153,113.444,3.384
917.400,60.57538694,90.40742917,1500.154,113.514,3.377
917.600,60.57538452,90.40744044,1500.154,113.586,3.370
917.800,60.57538210,90.40745167,1500.154,113.658,3.363
918.000,60.57537967,90.40746288,1500.154,113.731,3.356
918.200,60.57537725,90.40747406,1500.154,113.805,3.349
918.400,60.57537482,90.40748521,1500.154,113.880,3.342
918.600,60.57537239,90.40749632,1500.154,113.956,3.335
918.800,60.57536996,90.40750741,1500.154,114.032,3.328
919.000,60.57536752,90.40751846,1500.155,114.110,3.320
919.200,60.57536508,90.40752949,1500.155,114.189,3.313
919.400,60.57536265,90.40754048,1500.155,114.268,3.306
919.600,60.57536020,90.40755144,1500.155,114.348,3.298
919.800,60.57535776,90.40756237,1500.155,114.430,3.290
920.000,60.57535532,90.40757326,1500.155,114.512,3.283
920.200,60.57535287,90.40758413,1500.155,114.595,3.275
920.400,60.57535042,90.40759496,1500.155,114.680,3.267
920.600,60.57534797,90.40760575,1500.155,114.765,3.259
920.800,60.57534552,90.40761651,1500.156,114.851,3.251
921.000,60.57534306,90.40762724,1500.156,114.939,3.243
921.200,60.57534061,90.40763794,1500.156,115.027,3.235
921.400,60.57533815,90.40764860,1500.156,115.117,3.227
921.600,60.57533569,90.40765922,1500.156,115.207,3.219
921.800,60.57533322,90.40766981,1500.156,115.299,3.211
922.000,60.57533076,90.40768036,1500.156,115.391,3.202
922.200,60.57532829,90.40769088,1500.156,115.485,3.194
922.400,60.57532582,90.40770136,1500.157,115.580,3.186
922.600,60.57532335,90.40771181,1500.157,115.676,3.177
922.800,60.57532088,90.40772221,1500.157,115.773,3.169
923.000,60.57531840,90.40773259,1500.157,115.871,3.160
923.200,60.57531593,90.40774292,1500.157,115.971,3.151
923.400,60.57531345,90.40775322,1500.157,116.071,3.142
923.600,60.57531097,90.40776347,1500.157,116.173,3.134
923.800,60.57530848,90.40777369,1500.157,116.276,3.125
924.000,60.57530600,90.40778388,1500.157,116.381,3.116
924.200,60.57530351,90.40779402,1500.158,116.486,3.107
924.400,60.57530102,90.40780412,1500.158,116.593,3.098
924.600,60.57529853,90.40781419,1500.158,116.701,3.088
924.800,60.57529604,90.40782421,1500.158,116.810,3.079
925.000,60.57529354,90.40783420,1500.158,116.921,3.070
925.200,60.57529105,90.40784414,1500.158,117.033,3.061
925.400,60.57528855,90.40785405,1500.158,117.146,3.051
925.600,60.57528605,90.40786391,1500.158,117.261,3.042
925.800,60.57528354,90.40787373,1500.159,117.377,3.032
926.000,60.57528104,90.40788351,1500.159,117.495,3.023
926.200,60.57527853,90.40789325,1500.159,117.614,3.013
926.400,60.57527602,90.40790295,1500.159,117.734,3.004
926.600,60.57527351,90.40791261,1500.159,117.856,2.994
926.800,60.57527100,90.40792222,1500.159,117.979,2.984
927.000,60.57526848,90.40793179,1500.159,118.104,2.974
927.200,60.57526597,90.40794132,1500.159,118.230,2.964
927.400,60.57526345,90.40795080,1500.160,118.358,2.955
927.600,60.57526093,90.40796024,1500.160,118.487,2.945
927.800,60.57525840,90.40796964,1500.160,118.618,2.935
928.000,60.57525588,90.40797899,1500.160,118.751,2.925
928.200,60.57525335,90.40798830,1500.160,118.885,2.914
928.400,60.57525082,90.40799757,1500.160,119.021,2.904
928.600,60.57524829,90.40800678,1500.160,119.158,2.894
928.800,60.57524576,90.40801596,1500.160,119.297,2.884
929.000,60.57524323,90.40802509,1500.161,119.438,2.873
929.200,60.57524069,90.40803417,1500.161,119.581,2.863
929.400,60.57523815,90.40804320,1500.161,119.725,2.853
929.600,60.57523561,90.40805219,1500.161,119.871,2.842
929.800,60.57523307,90.40806114,1500.161,120.019,2.832
930.000,60.57523052,90.40807003,1500.161,120.169,2.821
930.200,60.57522797,90.40807888,1500.161,120.321,2.810
930.400,60.57522543,90.40808769,1500.161,120.475,2.800
930.600,60.57522287,90.40809644,1500.162,120.630,2.789
930.800,60.57522032,90.40810515,1500.162,120.788,2.778
931.000,60.57521777,90.40811381,1500.162,120.947,2.768
931.200,60.57521521,90.40812242,1500.162,121.108,2.757
931.400,60.57521265,90.40813098,1500.162,121.272,2.746
931.600,60.57521009,90.40813949,1500.162,121.438,2.735
931.800,60.57520753,90.40814795,1500.162,121.605,2.724
932.000,60.57520496,90.40815637,1500.162,121.775,2.713
932.200,60.57520240,90.40816473,1500.163,121.947,2.702
932.400,60.57519983,90.40817305,1500.163,122.121,2.691
932.600,60.57519726,90.40818131,1500.163,122.297,2.680
932.800,60.57519468,90.40818953,1500.163,122.476,2.669
933.000,60.57519211,90.40819769,1500.163,122.657,2.658
933.200,60.57518953,90.40820580,1500.163,122.840,2.647
933.400,60.57518696,90.40821386,1500.163,123.026,2.636
933.600,60.57518438,90.40822187,1500.163,123.214,2.624
933.800,60.57518179,90.40822983,1500.164,123.404,2.613
934.000,60.57517921,90.40823773,1500.164,123.597,2.602
934.200,60.57517662,90.40824559,1500.164,123.792,2.591
934.400,60.57517403,90.40825339,1500.164,123.990,2.579
934.600,60.57517144,90.40826114,1500.164,124.191,2.568
934.800,60.57516885,90.40826883,1500.164,124.394,2.557
935.000,60.57516626,90.40827647,1500.164,124.600,2.545
935.200,60.57516366,90.40828406,1500.164,124.808,2.534
935.400,60.57516106,90.40829160,1500.165,125.020,2.522
935.600,60.57515846,90.40829908,1500.165,125.234,2.511
935.800,60.57515586,90.40830651,1500.165,125.451,2.499
936.000,60.57515326,90.40831388,1500.165,125.670,2.488
936.200,60.57515065,90.40832120,1500.165,125.893,2.476
936.400,60.57514804,90.40832846,1500.165,126.119,2.465
936.600,60.57514543,90.40833567,1500.165,126.347,2.453
936.800,60.57514282,90.40834282,1500.165,126.579,2.442
937.000,60.57514021,90.40834992,1500.166,126.814,2.430
937.200,60.57513759,90.40835696,1500.166,127.052,2.419
937.400,60.57513497,90.40836394,1500.166,127.293,2.407
937.600,60.57513235,90.40837087,1500.166,127.538,2.395
937.800,60.57512973,90.40837774,1500.166,127.785,2.384
938.000,60.57512711,90.40838456,1500.166,128.036,2.372
938.200,60.57512448,90.40839132,1500.166,128.291,2.361
938.400,60.57512186,90.40839802,1500.166,128.549,2.349
938.600,60.57511923,90.40840466,1500.167,128.810,2.337
938.800,60.57511659,90.40841125,1500.167,129.075,2.326
939.000,60.57511396,90.40841777,1500.167,129.344,2.314
939.200,60.57511133,90.40842424,1500.167,129.616,2.302
939.400,60.57510869,90.40843065,1500.167,129.892,2.291
939.600,60.57510605,90.40843701,1500.167,130.172,2.279
939.800,60.57510341,90.40844330,1500.167,130.456,2.268
940.000,60.57510077,90.40844954,1500.168,130.743,2.256
940.200,60.57509812,90.40845571,1500.168,131.035,2.245
940.400,60.57509547,90.40846183,1500.168,131.330,2.233
940.600,60.57509282,90.40846789,1500.168,131.630,2.221
940.800,60.57509017,90.40847388,1500.168,131.934,2.210
941.000,60.57508752,90.40847982,1500.168,132.242,2.198
941.200,60.57508487,90.40848570,1500.168,132.554,2.187
941.400,60.57508221,90.40849151,1500.168,132.870,2.175
941.600,60.57507955,90.40849727,1500.169,133.191,2.164
941.800,60.57507689,90.40850296,1500.169,133.517,2.153
942.000,60.57507423,90.40850859,1500.169,133.847,2.141
942.200,60.57507156,90.40851417,1500.169,134.181,2.130
942.400,60.57506890,90.40851968,1500.169,134.520,2.119
942.600,60.57506623,90.40852512,1500.169,134.864,2.107
942.800,60.57506356,90.40853051,1500.169,135.213,2.096
943.000,60.57506089,90.40853583,1500.169,135.566,2.085
943.200,60.57505821,90.40854110,1500.170,135.924,2.074
943.400,60.57505554,90.40854630,1500.170,136.288,2.063
943.600,60.57505286,90.40855143,1500.170,136.656,2.051
943.800,60.57505018,90.40855651,1500.170,137.030,2.040
944.000,60.57504750,90.40856152,1500.170,137.408,2.029
944.200,60.57504481,90.40856646,1500.170,137.792,2.019
944.400,60.57504213,90.40857134,1500.170,138.181,2.008
944.600,60.57503944,90.40857616,1500.171,138.576,1.997
944.800,60.57503675,90.40858092,1500.171,138.976,1.986
945.000,60.57503406,90.40858561,1500.171,139.381,1.975
945.200,60.57503136,90.40859024,1500.171,139.792,1.965
945.400,60.57502867,90.40859480,1500.171,140.209,1.954
945.600,60.57502597,90.40859930,1500.171,140.631,1.944
945.800,60.57502327,90.40860373,1500.171,141.059,1.933
946.000,60.57502057,90.40860810,1500.171,141.493,1.923
946.200,60.57501787,90.40861240,1500.172,141.933,1.913
946.400,60.57501516,90.40861664,1500.172,142.378,1.903
946.600,60.57501246,90.40862081,1500.172,142.830,1.892
946.800,60.57500975,90.40862491,1500.172,143.287,1.883
947.000,60.57500704,90.40862895,1500.172,143.751,1.873
947.200,60.57500432,90.40863292,1500.172,144.221,1.863
947.400,60.57500161,90.40863683,1500.172,144.697,1.853
947.600,60.57499889,90.40864067,1500.173,145.179,1.843
947.800,60.57499618,90.40864444,1500.173,145.668,1.834
948.000,60.57499346,90.40864815,1500.173,146.163,1.825
948.200,60.57499073,90.40865179,1500.173,146.664,1.815
948.400,60.57498801,90.40865536,1500.173,147.171,1.806
948.600,60.57498528,90.40865886,1500.173,147.685,1.797
948.800,60.57498255,90.40866230,1500.173,148.205,1.788
949.000,60.57497982,90.40866567,1500.173,148.732,1.779
949.200,60.57497709,90.40866897,1500.174,149.266,1.771
949.400,60.57497436,90.40867220,1500.174,149.805,1.762
949.600,60.57497162,90.40867537,1500.174,150.352,1.754
949.800,60.57496889,90.40867846,1500.174,150.905,1.745
950.000,60.57496615,90.40868149,1500.174,151.464,1.737
950.200,60.57496341,90.40868445,1500.174,152.030,1.729
950.400,60.57496066,90.40868734,1500.174,152.602,1.721
950.600,60.57495792,90.40869016,1500.175,153.181,1.714
950.800,60.57495517,90.40869291,1500.175,153.766,1.706
951.000,60.57495242,90.40869559,1500.175,154.358,1.699
951.200,60.57494967,90.40869820,1500.175,154.956,1.692
951.400,60.57494692,90.40870074,1500.175,155.561,1.685
951.600,60.57494416,90.40870322,1500.175,156.171,1.678
951.800,60.57494141,90.40870562,1500.175,156.789,1.671
952.000,60.57493865,90.40870795,1500.176,157.412,1.664
952.200,60.57493589,90.40871021,1500.176,158.041,1.658
952.400,60.57493313,90.40871240,1500.176,158.677,1.652
952.600,60.57493036,90.40871452,1500.176,159.318,1.646
952.800,60.57492760,90.40871657,1500.176,159.966,1.640
953.000,60.57492483,90.40871855,1500.176,160.619,1.635
953.200,60.57492206,90.40872046,1500.176,161.278,1.629
953.400,60.57491929,90.40872230,1500.176,161.942,1.624
953.600,60.57491651,90.40872406,1500.177,162.612,1.619
953.800,60.57491374,90.40872575,1500.177,163.287,1.614
954.000,60.57491096,90.40872738,1500.177,163.968,1.610
954.200,60.57490818,90.40872893,1500.177,164.653,1.606
954.400,60.57490540,90.40873040,1500.177,165.343,1.602
954.600,60.57490262,90.40873181,1500.177,166.038,1.598
954.800,60.57489983,90.40873314,1500.177,166.738,1.594
955.000,60.57489704,90.40873441,1500.178,167.442,1.591
955.200,60.57489425,90.40873559,1500.178,168.150,1.587
955.400,60.57489146,90.40873671,1500.178,168.862,1.585
955.600,60.57488867,90.40873776,1500.178,169.578,1.582
955.800,60.57488588,90.40873873,1500.178,170.298,1.579
956.000,60.57488308,90.40873962,1500.178,171.021,1.577
956.200,60.57488028,90.40874045,1500.178,171.747,1.575
956.400,60.57487748,90.40874120,1500.179,172.476,1.573
956.600,60.57487468,90.40874188,1500.179,173.207,1.572
956.800,60.57487188,90.40874248,1500.179,173.941,1.571
957.000,60.57486907,90.40874301,1500.179,174.678,1.570
957.200,60.57486626,90.40874347,1500.179,175.416,1.569
957.400,60.57486345,90.40874386,1500.179,176.156,1.569
957.600,60.57486064,90.40874417,1500.179,176.897,1.569
957.800,60.57485783,90.40874440,1500.180,177.640,1.569
958.000,60.57485501,90.40874456,1500.180,178.383,1.569
958.200,60.57485220,90.40874465,1500.180,179.128,1.570
958.400,60.57484938,90.40874466,1500.180,179.872,1.570
958.600,60.57484656,90.40874460,1500.180,180.617,1.572
958.800,60.57484374,90.40874446,1500.180,181.362,1.573
959.000,60.57484091,90.40874425,1500.180,182.106,1.575
959.200,60.57483808,90.40874397,1500.181,182.850,1.577
959.400,60.57483526,90.40874361,1500.181,183.592,1.579
959.600,60.57483243,90.40874317,1500.181,184.334,1.581
959.800,60.57482959,90.40874266,1500.181,185.074,1.584
960.000,60.57482676,90.40874207,1500.181,185.812,1.587
960.200,60.57482392,90.40874141,1500.181,186.549,1.590
960.400,60.57482109,90.40874068,1500.181,187.283,1.594
960.600,60.57481825,90.40873986,1500.182,188.015,1.597
960.800,60.57481541,90.40873897,1500.182,188.744,1.602
961.000,60.57481256,90.40873801,1500.182,189.471,1.606
961.200,60.57480972,90.40873697,1500.182,190.194,1.610
961.400,60.57480687,90.40873586,1500.182,190.914,1.615
961.600,60.57480402,90.40873466,1500.182,191.630,1.620
961.800,60.57480117,90.40873340,1500.182,192.343,1.626
962.000,60.57479832,90.40873205,1500.183,193.052,1.631
962.200,60.57479547,90.40873063,1500.183,193.756,1.637
962.400,60.57479261,90.40872914,1500.183,194.456,1.643
962.600,60.57478975,90.40872756,1500.183,195.152,1.650
962.800,60.57478689,90.40872591,1500.183,195.843,1.656
963.000,60.57478403,90.40872419,1500.183,196.529,1.663
963.200,60.57478117,90.40872239,1500.183,197.210,1.670
963.400,60.57477830,90.40872051,1500.184,197.886,1.677
963.600,60.57477543,90.40871855,1500.184,198.556,1.685
963.800,60.57477256,90.40871652,1500.184,199.222,1.693
964.000,60.57476969,90.40871441,1500.184,199.881,1.701
964.200,60.57476682,90.40871222,1500.184,200.535,1.709
964.400,60.57476394,90.40870996,1500.184,201.183,1.718
964.600,60.57476107,90.40870762,1500.184,201.826,1.726
964.800,60.57475819,90.40870520,1500.185,202.462,1.735
965.000,60.57475531,90.40870270,1500.185,203.092,1.744
965.200,60.57475243,90.40870013,1500.185,203.717,1.754
965.400,60.57474954,90.40869748,1500.185,204.335,1.763
965.600,60.57474666,90.40869475,1500.185,204.946,1.773
965.800,60.57474377,90.40869194,1500.185,205.552,1.783
966.000,60.57474088,90.40868906,1500.185,206.151,1.793
966.200,60.57473799,90.40868610,1500.186,206.744,1.804
966.400,60.57473510,90.40868306,1500.186,207.330,1.814
966.600,60.57473220,90.40867994,1500.186,207.910,1.825
966.800,60.57472930,90.40867675,1500.186,208.483,1.836
967.000,60.57472640,90.40867348,1500.186,209.050,1.847
967.200,60.57472350,90.40867013,1500.186,209.611,1.859
967.400,60.57472060,90.40866670,1500.186,210.165,1.870
967.600,60.57471770,90.40866319,1500.187,210.712,1.882
967.800,60.57471479,90.40865961,1500.187,211.253,1.894
968.000,60.57471188,90.40865595,1500.187,211.788,1.906
968.200,60.57470897,90.40865221,1500.187,212.316,1.918
968.400,60.57470606,90.40864839,1500.187,212.837,1.931
968.600,60.57470315,90.40864449,1500.187,213.353,1.943
968.800,60.57470023,90.40864052,1500.187,213.861,1.956
969.000,60.57469732,90.40863646,1500.188,214.364,1.969
969.200,60.57469440,90.40863233,1500.188,214.860,1.982
969.400,60.57469148,90.40862812,1500.188,215.350,1.995
969.600,60.57468855,90.40862383,1500.188,215.833,2.008
969.800,60.57468563,90.40861946,1500.188,216.311,2.022
970.000,60.57468270,90.40861502,1500.188,216.782,2.036
970.200,60.57467977,90.40861049,1500.188,217.247,2.049
970.400,60.57467684,90.40860589,1500.189,217.706,2.063
970.600,60.57467391,90.40860121,1500.189,218.159,2.077
970.800,60.57467098,90.40859645,1500.189,218.606,2.091
971.000,60.57466804,90.40859161,1500.189,219.047,2.106
971.200,60.57466511,90.40858669,1500.189,219.483,2.120
971.400,60.57466217,90.40858170,1500.189,219.912,2.135
971.600,60.57465923,90.40857662,1500.190,220.336,2.149
971.800,60.57465628,90.40857147,1500.190,220.754,2.164
972.000,60.57465334,90.40856624,1500.190,221.167,2.179
972.200,60.57465039,90.40856092,1500.190,221.574,2.194
972.400,60.57464744,90.40855553,1500.190,221.976,2.209
972.600,60.57464449,90.40855007,1500.190,222.372,2.225
972.800,60.57464154,90.40854452,1500.190,222.762,2.240
973.000,60.57463859,90.40853889,1500.191,223.148,2.255
973.200,60.57463563,90.40853319,1500.191,223.528,2.271
973.400,60.57463267,90.40852740,1500.191,223.904,2.287
973.600,60.57462971,90.40852154,1500.191,224.274,2.302
973.800,60.57462675,90.40851560,1500.191,224.639,2.318
974.000,60.57462379,90.40850958,1500.191,224.999,2.334
974.200,60.57462083,90.40850348,1500.191,225.354,2.350
974.400,60.57461786,90.40849730,1500.192,225.704,2.366
974.600,60.57461489,90.40849104,1500.192,226.050,2.383
